INCIDENT_ID,INCIDENT_NAME,DESCRIPTION,SEVERITY_ID,INCIDENT_TYPE_ID,ASSIGNED_USER_ID,ASSIGNED_DATE,RESOLUTION_DATE,DATE_FROM,DATE_TO,SOURCE_ID,ASSIGNED_ROLE_ID,LEVEL_ID,CUST_SATISFY,PRODUCT_ID,DIM_RELEASE_ID,INCIDENT_UNIQUEID,INC_STATUS_ID,INC_STATUS,INCIDENT_DUE
97,TCIBWebAdapter,TCIBWebAdapter,1,2,NULL,2018-08-21 00:00:00,2018-09-03 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,136,2,NULL,110,39,IIJ-403-89415,3,Closed,0
98,Getting an error when booking SES-Non-Guaranteed Loans,Getting an error when booking SES-Non-Guaranteed Loans,1,2,NULL,2018-08-24 00:00:00,2018-09-06 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,139,2,NULL,110,39,RSU-387-97113,3,Closed,0
99,Getting an error when executing `STAFF LOANS SPECIAL`,Getting an error when executing `STAFF LOANS SPECIAL`,1,2,NULL,2018-08-28 00:00:00,2018-09-05 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,139,2,NULL,110,39,GYW-832-48220,3,Closed,0
100,New User,New User,1,7,NULL,2018-09-04 00:00:00,2018-09-18 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,137,2,NULL,110,39,HMP-787-25576,3,Closed,0
101,Need a new user created in your Support Ticket portal,Need a new user created in your Support Ticket portal,1,7,NULL,2018-09-05 00:00:00,2018-09-06 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,140,2,NULL,110,39,HMF-768-79033,3,Closed,0
102,Error on Validata ATS Ver 8.5 application,Error on Validata ATS Ver 8.5 application,3,2,NULL,2018-09-07 00:00:00,2018-09-11 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,119,2,NULL,110,39,KIU-804-85397,3,Closed,0
103,test pls ignore,test pls ignore,1,2,NULL,2018-09-10 00:00:00,2018-09-11 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,111,40,WCS-558-38390,3,Closed,0
104,Issue with new Environment connectivity,Issue with new Environment connectivity,1,2,NULL,2018-09-12 00:00:00,2018-10-02 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,123,2,NULL,110,39,XRM-157-16806,3,Closed,0
105,"Test step with new activity for increasing the commitment amount of the loans, fails","Test step with new activity for increasing the commitment amount of the loans, fails",2,2,NULL,2018-09-13 00:00:00,2018-09-17 00:00:00,2018-11-22 15:56:13,2500-12-31 23:59:59,VALIDATA,132,2,NULL,110,39,GWQ-238-83326,3,Closed,0
106,The term loan is not updated with OFS Execution,The term loan is not updated with OFS Execution,1,2,NULL,2018-09-14 00:00:00,2018-09-20 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,VHJ-420-96661,3,Closed,0
107,We are unable to execute with Validata after reconfiguring and synchronizing with a different enviro,We are unable to execute with Validata after reconfiguring and synchronizing with a different environment,1,7,NULL,2018-09-18 00:00:00,2018-09-19 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,139,2,NULL,110,39,TOP-233-65396,3,Closed,0
108,Getting an error when executing in R17 environment,Getting an error when executing in R17 environment,1,2,NULL,2018-09-20 00:00:00,2018-09-20 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,139,2,NULL,110,39,CYJ-151-44539,3,Closed,0
109,Importing all source and object routines from our dev T24 environment to ABC server,Importing all source and object routines from our dev T24 environment to ABC server,1,6,NULL,2018-09-24 00:00:00,2018-10-18 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,112,41,YWS-467-22590,3,Closed,0
110,Validata Connection and Routine Settings (R17),Validata Connection and Routine Settings (R17),1,6,NULL,2018-09-24 00:00:00,2018-10-02 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,136,2,NULL,110,39,HWQ-283-78955,3,Closed,0
111,Not able to see Apply button on customer field tab,Not able to see Apply button on customer field tab,1,2,NULL,2018-09-25 00:00:00,2018-09-28 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,140,2,NULL,110,39,WWH-551-22409,3,Closed,0
112,Execution Keeps Failing,Execution Keeps Failing,1,2,NULL,2018-10-01 00:00:00,2018-10-02 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,134,2,NULL,110,39,DSY-570-18020,3,Closed,0
113,Version skipped MSW,Version skipped MSW,1,2,NULL,2018-10-02 00:00:00,2018-10-05 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,136,2,NULL,110,39,MTN-479-49556,3,Closed,0
114,Excel report error,Excel report error,1,2,NULL,2018-10-03 00:00:00,2018-10-03 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,136,2,NULL,110,39,VLG-454-30311,3,Closed,0
115,Unable to Compare Environments using the T24CompareTool on Server,Unable to Compare Environments using the T24CompareTool on Server,1,2,NULL,2018-10-04 00:00:00,2018-10-08 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,140,2,NULL,110,39,CQU-620-19702,3,Closed,0
116,Error executing a test case,Error executing a test case,1,2,NULL,2018-10-05 00:00:00,2018-10-08 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,136,2,NULL,110,39,QFT-680-81262,3,Closed,0
117,RecordRepository,RecordRepository,1,6,NULL,2018-10-09 00:00:00,2018-10-10 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,136,2,NULL,110,39,VPN-437-33266,3,Closed,0
118,Commerce: Test case failed in execution in test suit and pased in single execution,Commerce: Test case failed in execution in test suit and pased in single execution,1,2,NULL,2018-10-11 00:00:00,2018-11-01 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,HQU-181-48769,3,Closed,0
119,Documentation on the T24 Comparison Tool,Documentation on the T24 Comparison Tool,1,2,NULL,2018-10-11 00:00:00,2018-10-12 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,140,2,NULL,110,39,CEP-131-14665,3,Closed,0
120,Getting an error `Transfer Already Authorised`when disbursing Investment Banking Loan,Getting an error `Transfer Already Authorised`when disbursing Investment Banking Loan,1,2,NULL,2018-10-12 00:00:00,2018-10-22 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,139,2,NULL,110,39,KCQ-846-11666,3,Closed,0
121,Commerce:unable to load page for New activity,Commerce:unable to load page for New activity,3,2,NULL,2018-10-17 00:00:00,2018-10-24 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,MZK-200-16742,3,Closed,0
122,ASCII.VAL.TABLE records,ASCII.VAL.TABLE records,1,2,NULL,2018-10-23 00:00:00,2018-10-24 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,136,2,NULL,110,39,IWA-468-99549,3,Closed,0
123,Import of Test Cases via VCONN is creating extra systems in the Automation Manager,Import of Test Cases via VCONN is creating extra systems in the Automation Manager,1,2,NULL,2018-10-24 00:00:00,2018-10-31 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,140,2,NULL,111,40,NKV-479-10440,3,Closed,0
124,Test Case error,Test Case error,1,2,NULL,2018-10-26 00:00:00,2018-11-07 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,136,2,NULL,110,39,CLI-534-60705,3,Closed,0
125,Check in Failure,Check in Failure,1,2,NULL,2018-03-07 00:00:00,2018-08-31 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,127,2,NULL,112,41,TVZ-935-88873,3,Closed,0
126,Unable to flush instance & Unable to Edit Instance,Unable to flush instance & Unable to Edit Instance,4,2,NULL,2018-03-14 00:00:00,2018-08-31 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,127,2,NULL,112,41,XFL-809-22569,3,Closed,0
127,[FINIQ] - Market Operation Screen,[FINIQ] - Market Operation Screen,1,2,NULL,2018-03-21 00:00:00,2018-07-26 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,WUJ-666-70618,3,Closed,0
128,[FinIQ] Need new step for Suitability Check,[FinIQ] Need new step for Suitability Check,3,2,NULL,2018-03-29 00:00:00,2018-06-29 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,DRK-910-60542,3,Closed,0
129,BOS: Wrong catalogue used for Apollo,BOS: Wrong catalogue used for Apollo,1,2,NULL,2018-04-19 00:00:00,2018-06-28 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,DBF-930-61994,3,Closed,0
130,All the records are deployed only in default company,All the records are deployed only in default company,1,2,NULL,2018-05-03 00:00:00,2018-07-25 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,137,2,NULL,110,39,RMZ-886-99766,3,Closed,0
131,Not able to configure new environment,Not able to configure new environment,1,2,NULL,2018-05-10 00:00:00,2018-07-25 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,137,2,NULL,110,39,RTD-173-62974,3,Closed,0
132,How import records from evironment using a list,How import records from evironment using a list,1,2,NULL,2018-05-25 00:00:00,2018-08-14 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,112,41,DHQ-230-35491,3,Closed,0
133,"[MarginMan] cannot input on Bank Code also on Booking To and From ","[MarginMan] cannot input on Bank Code also on Booking To and From ",2,2,NULL,2018-06-13 00:00:00,2018-06-20 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,FET-900-13117,3,Closed,0
134,Standard Selection Build Control Error when releasing deployment package to Production env.,Standard Selection Build Control Error when releasing deployment package to Production env.,2,2,NULL,2018-06-13 00:00:00,2018-07-09 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,112,41,NDI-204-73740,3,Closed,0
135,We would like to remove all the unused projects represented in the Validata 360 reports,We would like to remove all the unused projects represented in the Validata 360 reports,1,2,NULL,2018-06-20 00:00:00,2018-06-27 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,140,2,NULL,110,39,GSB-146-80779,3,Closed,0
136," Error: GetCurrentHtml:Unable to find property panel. Property name: INTERESTADJ"," Error: GetCurrentHtml:Unable to find property panel. Property name: INTERESTADJ",3,2,NULL,2018-06-20 00:00:00,2018-06-20 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,110,39,YQE-222-88138,3,Closed,0
137,New Product AgriInvest (similar to Business Investment Savings),New Product AgriInvest (similar to Business Investment Savings),3,2,NULL,2018-06-21 00:00:00,2018-07-11 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,110,39,HAK-566-72892,3,Closed,0
138,"Validata T24 routine installation, Enquiries, and TAFJ installation","Validata T24 routine installation, Enquiries, and TAFJ installation",1,7,NULL,2018-06-22 00:00:00,2018-07-09 00:00:00,2018-11-22 15:56:13,2500-12-31 23:59:59,VALIDATA,140,2,NULL,110,39,IAD-931-68676,3,Closed,0
139,[MaginMan] ComboBox in Result gives Error,[MaginMan] ComboBox in Result gives Error,2,2,NULL,2018-06-27 00:00:00,2018-08-14 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,NVG-229-48808,3,Closed,0
140,Server team needs assistance installing Validata proceduers and enquiries on T24 Server,Server team needs assistance installing Validata proceduers and enquiries on T24 Server,1,2,NULL,2018-07-03 00:00:00,2018-07-09 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,140,2,NULL,110,39,OMY-893-10562,3,Closed,0
141,[FINIQ] Include Combo boxes in the Result,[FINIQ] Include Combo boxes in the Result,2,2,NULL,2018-07-03 00:00:00,2018-07-06 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,FTT-158-79640,3,Closed,0
142,Error trying to record test case,Error trying to record test case,1,2,NULL,2018-07-06 00:00:00,2018-07-16 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,136,2,NULL,110,39,PUK-369-31466,3,Closed,0
143,Validata is  working slow,Validata is  working slow,3,2,NULL,2018-07-10 00:00:00,2018-08-09 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,110,39,SGU-787-15967,3,Closed,0
144,"Missing a link ","Missing a link ",1,2,NULL,2018-07-10 00:00:00,2018-07-18 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,136,2,NULL,111,40,KKB-980-31545,3,Closed,0
145,[FINQ] Slowness in the the execution of some testcases,[FINQ] Slowness in the the execution of some testcases,2,2,NULL,2018-07-10 00:00:00,2018-07-23 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,PNB-825-79746,3,Closed,0
146,Formula for adding a defined number of business days to a date,Formula for adding a defined number of business days to a date,1,2,NULL,2018-07-12 00:00:00,2018-07-24 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,EBD-365-84043,3,Closed,0
147,"Error: Unable to find property panel. Property name: ACCOUNT ","Error: Unable to find property panel. Property name: ACCOUNT ",2,2,NULL,2018-07-12 00:00:00,2018-08-29 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,110,39,BJN-776-24797,3,Closed,0
148,Smart scripting aa acccount-store a value in wrong property,Smart scripting aa acccount-store a value in wrong property,3,3,NULL,2018-07-13 00:00:00,2018-07-31 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,KZI-833-18614,3,Closed,0
149,Commerce:Smart Scripting on AA not recognise some clicks on TaBS,Commerce:Smart Scripting on AA not recognise some clicks on TaBS,5,3,NULL,2018-07-13 00:00:00,2018-07-21 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,IMN-898-60118,3,Closed,0
150,Error trying to import test cases,Error trying to import test cases,1,2,NULL,2018-07-19 00:00:00,2018-07-30 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,136,2,NULL,111,40,QNX-506-95288,3,Closed,0
151,Commerece: Perfomamce issue in execution with Web adapter,Commerece: Perfomamce issue in execution with Web adapter,3,2,NULL,2018-07-21 00:00:00,2018-07-31 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,HMB-263-52730,3,Closed,0
152,[MaginMan] Opening multiple login wiindows,[MaginMan] Opening multiple login wiindows,2,2,NULL,2018-07-23 00:00:00,2018-07-25 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,FTI-112-39497,3,Closed,0
153,Metadata Extraction for Workbench,Metadata Extraction for Workbench,1,6,NULL,2018-07-25 00:00:00,2018-07-31 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,110,39,PLX-646-77227,3,Closed,0
154,[MarginMan] Value not being entered in textfield,[MarginMan] Value not being entered in textfield,2,2,NULL,2018-07-25 00:00:00,2018-08-14 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,HMY-803-11948,3,Closed,0
155,Synchronization of Enquiry taking more than 12 hours,Synchronization of Enquiry taking more than 12 hours,3,2,NULL,2018-07-26 00:00:00,2018-08-07 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,110,39,HGW-611-53203,3,Closed,0
156,[FINIQ] Window not Opening for Barrier Transaction,[FINIQ] Window not Opening for Barrier Transaction,3,2,NULL,2018-07-26 00:00:00,2018-08-01 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,AHT-427-47268,3,Closed,0
157,Smart scrpting-Check Value or Check all Values not working,Smart scrpting-Check Value or Check all Values not working,3,2,NULL,2018-07-26 00:00:00,2018-07-31 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,CRQ-328-77055,3,Closed,0
158,Edit the step to change something i received missing enquiry from records repositories,Edit the step to change something i received missing enquiry from records repositories,3,2,NULL,2018-07-26 00:00:00,2018-08-06 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,FAO-740-94074,3,Closed,0
159,"Problem with openening simultaneously the ATS and 360 in IE  ","Problem with openening simultaneously the ATS and 360 in IE  ",3,2,NULL,2018-07-27 00:00:00,2018-08-01 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,113,42,NRC-793-18966,3,Closed,0
160,Validata 360 - Problem with refreshing the data on different machines in Commerce,Validata 360 - Problem with refreshing the data on different machines in Commerce,3,2,NULL,2018-07-27 00:00:00,2018-08-10 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,113,42,RJA-309-22521,3,Closed,0
161,Validata 360 - Delta Load Problem with the relation of the Requirement and Test Case in Commerce,Validata 360 - Delta Load Problem with the relation of the Requirement and Test Case in Commerce,3,2,NULL,2018-07-27 00:00:00,2018-08-01 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,113,42,UWM-551-15862,3,Closed,0
162,"[T24] Error ","[T24] Error ",2,2,NULL,2018-08-01 00:00:00,2018-08-08 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,NJY-916-68285,3,Closed,0
163,Rerun Batch - is longer than Expected,Rerun Batch - is longer than Expected,3,2,NULL,2018-08-03 00:00:00,2018-08-09 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,110,39,ZJH-372-66540,3,Closed,0
164,Error trying to record with SmartScripting,Error trying to record with SmartScripting,1,2,NULL,2018-08-09 00:00:00,2018-08-27 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,136,2,NULL,110,39,GIK-498-54839,3,Closed,0
165,Sagicor: There are records with MIS.DATE=20170817 and some accounts not appear in the BANKBI,Sagicor: There are records with MIS.DATE=20170817 and some accounts not appear in the BANKBI,1,2,NULL,2018-08-14 00:00:00,2018-08-16 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,VQY-937-72918,3,Closed,0
166,Error generating Excel reports,Error generating Excel reports,1,2,NULL,2018-08-16 00:00:00,2018-08-27 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,136,2,NULL,110,39,RKN-443-12965,3,Closed,0
167,Getting a persisiting Processing date issue when executing Loans test cases,Getting a persisiting Processing date issue when executing Loans test cases,1,2,NULL,2018-08-17 00:00:00,2018-08-27 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,139,2,NULL,110,39,CWC-596-32465,3,Closed,0
168,HPQC Validata Integration,HPQC Validata Integration,1,2,NULL,2018-08-22 00:00:00,2018-08-29 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,123,2,NULL,110,39,LQL-702-77197,3,Closed,0
169,Getting an error whe Disbursing HirePurchase Deposit-Linked VAF Loan,Getting an error whe Disbursing HirePurchase Deposit-Linked VAF Loan,1,2,NULL,2018-08-23 00:00:00,2018-08-28 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,139,2,NULL,110,39,ANC-824-49903,3,Closed,0
170,Unable to rename a SubProject in Project Manager Tab,Unable to rename a SubProject in Project Manager Tab,1,2,NULL,2018-08-24 00:00:00,2018-08-29 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,139,2,NULL,110,39,ZIX-280-92799,3,Closed,0
171,Metadata extraction errors,Metadata extraction errors,1,2,NULL,2018-05-05 00:00:00,2018-05-11 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,136,2,NULL,110,39,RCG-659-85667,3,Closed,0
172,Error while Deleting T24 environment from Manage Environment under T24 Tab,Error while Deleting T24 environment from Manage Environment under T24 Tab,1,2,NULL,2018-05-08 00:00:00,2018-05-10 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,137,2,NULL,110,39,UPJ-631-51537,3,Closed,0
173,CSV Comparison Adapter not able to find the output file.,CSV Comparison Adapter not able to find the output file.,3,2,NULL,2018-05-10 00:00:00,2018-05-16 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,TAW-129-12070,3,Closed,0
174,PDF Comparison Adapter - not able to copy the output file,PDF Comparison Adapter - not able to copy the output file,3,2,NULL,2018-05-10 00:00:00,2018-05-10 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,SAO-270-44678,3,Closed,0
175,routine multiple cataloging during deployment of package,routine multiple cataloging during deployment of package,2,2,NULL,2018-05-11 00:00:00,2018-05-31 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,112,41,CRM-956-92425,3,Closed,0
176,Different versions of ABC SAS client installed or available compared to the server installation,Different versions of ABC SAS client installed or available compared to the server installation,2,6,NULL,2018-05-11 00:00:00,2018-05-30 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,112,41,HRJ-416-24901,3,Closed,0
177,"RBC: View step failing ","RBC: View step failing ",3,2,NULL,2018-05-11 00:00:00,2018-08-31 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,YHX-210-17955,3,Closed,0
178,"CSD UPDATES DEPLOYMENT ERROR ","CSD UPDATES DEPLOYMENT ERROR ",2,2,NULL,2018-05-11 00:00:00,2018-06-07 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,112,41,QLY-117-49694,3,Closed,0
